mountain_id,name,elev,prom,lat,lon,coord,is_volc,province,region,region_name,isl_grp,marker_size,source,data_quality_notes
bilbigan_11.0189_122.3692,Mount Bilbigan,786.0,314.0,11.0189001,122.3691827,"11.0189001, 122.3691827",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
bilbil mountain_16.4661_120.4914,Mount Bilbil Mountain,709.0,,16.466111,120.491389,"16.466111, 120.491389",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bilbogan_6.5657_126.1037,Mount Bilbogan,720.0,478.0,6.5656698,126.1036851,"6.5656698, 126.1036851",,Davao Oriental,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
biluang hill_12.3035_123.416,Biluang Hill,313.0,,12.3034581,123.4159745,"12.3034581, 123.4159745",,Masbate,Region V,Region V  (Bicol Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binahagan_16.8108_121.1872,Mount Binahagan,1135.0,,16.810833,121.187222,"16.810833, 121.187222",,Ifugao,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binalayan_15.3178_120.0525,Mount Binalayan,129.0,,15.317778,120.0525,"15.317778, 120.0525",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binaloo_9.6217_124.0728,Mount Binaloo,430.0,,9.621667,124.072778,"9.621667, 124.072778",,Bohol,Region VII,Region VII  (Central Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binangonan_14.6385_121.5486,Mount Binangonan,897.0,780.0,14.6385233,121.5486482,"14.6385233, 121.5486482",,Quezon,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
binasalan_7.6672_125.3948,Mount Binasalan,720.0,,7.6672273,125.3947596,"7.6672273, 125.3947596",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binaton peak_7.3614_125.4109,Binaton Peak,1100.0,,7.3614241,125.410856,"7.3614241, 125.410856",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binawawan mountain_15.1225_120.1475,Mount Binawawan Mountain,848.0,,15.1225,120.1475,"15.1225, 120.1475",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binetenan_7.7601_123.8967,Mount Binetenan,730.0,,7.7601186,123.896717,"7.7601186, 123.896717",,Lanao del Norte,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bingo_12.2212_125.1491,Mount Bingo,477.0,190.0,12.2212243,125.1490551,"12.2212243, 125.1490551",,Eastern Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
bingo_12.1833_125.15,Mount Bingo,555.0,190.0,12.183333,125.15,"12.183333, 125.15",,Eastern Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
binicayan_14.7251_121.1906,Mount Binicayan,360.0,,14.7251302,121.1905794,"14.7251302, 121.1905794",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binilanga_11.3353_122.3191,Mount Binilanga,1130.0,,11.3353087,122.3191363,"11.3353087, 122.3191363",,Capiz,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binintiang malaki_14.0364_120.9738,Mount Binintiang Malaki,252.0,,14.0364114,120.9737894,"14.0364114, 120.9737894",,Batangas,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binitalo_17.5407_120.4911,Mount Binitalo,352.0,,17.5407017,120.491126,"17.5407017, 120.491126",,Abra,CAR,Cordillera Administrative Region  (CAR),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binmaca_16.68_120.6014,Mount Binmaca,1576.0,570.0,16.68,120.601389,"16.68, 120.601389",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
bintacan_12.7958_123.9384,Mount Bintacan,845.0,737.0,12.7957747,123.9383791,"12.7957747, 123.9383791",,Sorsogon,Region V,Region V  (Bicol Region),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
binuang_14.775_121.5583,Mount Binuang,1095.0,544.0,14.775,121.558333,"14.775, 121.558333",,Quezon,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
binuang_5.1347_119.95,Mount Binuang,366.0,544.0,5.134722,119.95,"5.134722, 119.95",,Tawi-Tawi,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
binuhi_7.8335_125.6803,Mount Binuhi,311.0,,7.8334669,125.6802849,"7.8334669, 125.6802849",,Davao del Norte,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binuluan_17.3064_121.0939,Mount Binuluan,2328.0,431.0,17.306389,121.093889,"17.306389, 121.093889",True,Kalinga,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=existing_row_value; dedup_action=keep_unique
binutasan_14.6253_121.3681,Mount Binutasan,560.0,,14.6252912,121.3680621,"14.6252912, 121.3680621",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
binutuan_17.3333_121.1333,Mount Binutuan,1346.0,,17.333333,121.133333,"17.333333, 121.133333",,Kalinga,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bira-bira_14.839_120.141,Mount Bira-Bira,570.0,,14.8389606,120.1409998,"14.8389606, 120.1409998",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bisal_15.25_121.1333,Mount Bisal,175.0,,15.25,121.133333,"15.25, 121.133333",,Bulacan,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bisayan hill_7.6419_122.4456,Bisayan Hill,49.0,,7.641944,122.445556,"7.641944, 122.445556",,Zamboanga Sibugay,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
biscal_15.2647_121.1458,Mount Biscal,238.0,,15.264722,121.145833,"15.264722, 121.145833",,Bulacan,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bitanjuan_10.3624_125.0707,Mount Bitanjuan,965.0,819.0,10.3624251,125.0706812,"10.3624251, 125.0706812",,Southern Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
bitaogan_12.45_122.0667,Mount Bitaogan,658.0,,12.45,122.066667,"12.45, 122.066667",,Romblon,MIMAROPA,MIMAROPA Region,Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bitnung_14.9869_120.3761,Mount Bitnung,950.0,,14.986944,120.376111,"14.986944, 120.376111",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bitu_6.5077_125.5533,Mount Bitu,330.0,,6.5076747,125.5533426,"6.5076747, 125.5533426",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bituan_14.8229_121.2555,Mount Bituan,910.0,,14.8229092,121.2555132,"14.8229092, 121.2555132",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
biubugnan_5.6874_120.816,Mount Biubugnan,233.0,,5.687401,120.815996,"5.687401, 120.815996",,Sulu,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
blanco_16.5_121.4167,Mount Blanco,263.0,,16.5,121.416667,"16.5, 121.416667",,Quirino,Region II,Region II (Cagayan Valley),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
blit_6.9283_124.2837,Mount Blit,340.0,,6.9283282,124.2836633,"6.9283282, 124.2836633",,Unassigned,Unassigned,Unassigned,Unassigned,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bloomfield_10.1861_118.8633,Mount Bloomfield,795.0,722.0,10.186111,118.863333,"10.186111, 118.863333",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
boars tusk_14.9333_120.3333,Mount Boars Tusk,,,14.933333,120.333333,"14.933333, 120.333333",,Zambales,Region III,Region III (Central Luzon),Luzon,unknown,OpenStreetMap,elev_source=still_missing; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
boboyaon_12.4372_125.1493,Mount Boboyaon,465.0,385.0,12.4371708,125.1492996,"12.4371708, 125.1492996",,Northern Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
boca_15.3923_121.2071,Mount Boca,729.0,,15.3922635,121.2071309,"15.3922635, 121.2071309",,Nueva Ecija,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bocawe peak_10.354_123.8397,Bocawe Peak,655.0,,10.3540478,123.8397312,"10.3540478, 123.8397312",,Cebu,Region VII,Region VII  (Central Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bocboc_11.2_122.4667,Mount Bocboc,293.0,,11.2,122.466667,"11.2, 122.466667",,Capiz,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bocong hill_17.2329_120.4334,Bocong Hill,86.0,,17.2329357,120.433352,"17.2329357, 120.433352",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bocot hill_16.0667_119.7833,Bocot Hill,88.0,,16.066667,119.783333,"16.066667, 119.783333",,Pangasinan,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bogao peak_12.3667_121.2167,Bogao Peak,395.0,,12.366667,121.216667,"12.366667, 121.216667",,Occidental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bogton_16.0964_119.7939,Mount Bogton,103.0,,16.096389,119.793889,"16.096389, 119.793889",,Pangasinan,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bokatol_10.3326_123.8586,Mount Bokatol,360.0,,10.3325513,123.8586336,"10.3325513, 123.8586336",,Cebu,Region VII,Region VII  (Central Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
boklod ridge_8.4861_124.9431,Mount Boklod Ridge,730.0,,8.4861156,124.9430841,"8.4861156, 124.9430841",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
boldong_7.4952_125.2251,Mount Boldong,1200.0,,7.4952176,125.2251291,"7.4952176, 125.2251291",,Cotabato,Region XII,Region XII (SOCCSKSARGEN),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bolja peak_15.5333_120.0,Bolja Peak,165.0,,15.533333,120.0,"15.533333, 120.0",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
boloc peak_10.835_122.3036,Boloc Peak,551.0,,10.8350025,122.3036188,"10.8350025, 122.3036188",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bolod_6.2621_121.6133,Mount Bolod,161.0,,6.2620586,121.613333,"6.2620586, 121.613333",,Unassigned,Unassigned,Unassigned,Unassigned,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bonaba_15.85_121.1167,Mount Bonaba,329.0,,15.85,121.116667,"15.85, 121.116667",,Nueva Ecija,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bonbon_10.8994_121.0712,Mount Bonbon,247.0,,10.8993553,121.0711593,"10.8993553, 121.0711593",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bong bato peak_6.6294_125.062,Bong Bato Peak,860.0,,6.6293525,125.0619515,"6.6293525, 125.0619515",,Sultan Kudarat,Region XII,Region XII (SOCCSKSARGEN),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bongbong_10.9833_122.35,Mount Bongbong,530.0,,10.983333,122.35,"10.983333, 122.35",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
bontod bato_5.9168_125.5848,Mount Bontod Bato,1018.0,,5.9168406,125.5847814,"5.9168406, 125.5847814",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
booitlao_14.876_120.258,Mount Booitlao,207.0,,14.8759997,120.2579691,"14.8759997, 120.2579691",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
boouillao_14.8836_120.2502,Mount Boouillao,165.0,,14.8836259,120.2501559,"14.8836259, 120.2501559",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
boribing_6.8975_125.3317,Mount Boribing,1010.0,,6.8975316,125.331662,"6.8975316, 125.331662",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
borogyod_16.3297_122.1744,Mount Borogyod,378.0,,16.329722,122.174444,"16.329722, 122.174444",,Aurora,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
botak_6.5162_125.5735,Mount Botak,120.0,,6.5161889,125.5734505,"6.5161889, 125.5734505",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
botetian_7.4781_123.18,Mount Botetian,189.0,,7.478056,123.18,"7.478056, 123.18",,Zamboanga del Sur,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
botolan_15.2336_120.0431,Mount Botolan,561.0,361.0,15.233611,120.043056,"15.233611, 120.043056",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
