mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,prom_final_m,prom_final_source,is_volc_final,is_volc_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,is_volc,coord,lat,lon,coord_source,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,peakvisor_name,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,peakvisor_lat,peakvisor_lon,peakvisor_location_text,peakvisor_about_text,detail_url_peakvisor,url_source,detail_scrape_status,name_quickmap,lat_quickmap,lon_quickmap,elev_quickmap,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,has_trail_info,trail_sentence,has_volcano_info,volcano_sentence,source,source_file,data_quality_notes,detail_url,osm_id,osm_type,osm_tags,geometry,index_right,dedup_group_id,dedup_action,dedup_original_index,dedup_row_score,peak_key,priority_group,elev_raw,source.1,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score
nonan_17.4979_120.9367,Mount Nonan,Mount Nonan,nonan,[],1558.0,peakvisor_missing_elev_enrichment,,missing,,missing,large,large,correct,,,,"17.4979251, 120.9367467",17.4979251,120.9367467,OpenStreetMap,Abra,1400100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Abra,Cordillera Administrative Region (CAR),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,,332019718,node,"{'gns:dsg': 'MT', 'gns:uni': '-3365056', 'is_in:state': 'Abra', 'name': 'Mount Nonan', 'natural': 'peak', 'source': 'GNS'}",POINT (120.9367467 17.4979251),7.0,,keep_unique,1724,140.0,mount nonan | abra | car,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
nongabaywanan_19.328_121.4335,Mount Nongabaywanan,Mount Nongabaywanan,nongabaywanan,[],429.0,original_elev,,missing,,missing,small,small,correct,429.0,,,"19.3280214, 121.4335011",19.3280214,121.4335011,OpenStreetMap,Cagayan,201500000.0,Region II,Region II (Cagayan Valley),200000000.0,Luzon,Cagayan,Cagayan Valley (Region II),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cagayanvalleyregionii.0.01.json,,,332019717,node,"{'ele': '429', 'gns:dsg': 'MT', 'gns:uni': '-3365058', 'is_in:state': 'Cagayan', 'name': 'Mount Nongabaywanan', 'natural': 'peak', 'source': 'GNS'}",POINT (121.4335011 19.3280214),19.0,,keep_unique,1725,140.4,mount nongabaywanan | cagayan | region ii,,429,OpenStreetMap,,False,429.0,429.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
nonoy_15.8667_120.25,Mount Nonoy,Mount Nonoy,nonoy,[],74.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"15.866667, 120.25",15.866667,120.25,OpenStreetMap,Pangasinan,105500000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Pangasinan,Ilocos Region (Region I),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,,332019338,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3365080', 'is_in:state': 'Pangasinan', 'name': 'Mount Nonoy', 'natural': 'peak', 'source': 'GNS'}",POINT (120.25 15.866667),3.0,,keep_unique,1726,140.0,mount nonoy | pangasinan | region i,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
nopol hill_6.2324_125.1407,Nopol Hill,Nopol Hill,nopol hill,[],578.0,original_elev,,missing,,missing,medium,medium,correct,578.0,,,"6.2324153, 125.1407393",6.2324153,125.1407393,OpenStreetMap,South Cotabato,1206300000.0,Region XII,Region XII (SOCCSKSARGEN),1200000000.0,Mindanao,South Cotabato,SOCCSKSARGEN (Region XII),,,,,,,,,,,,,,,,Nopol Hill,6.23306,125.14056,501.0,True,0.0743766606122893,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-soccsksargenregionxii.0.01.json,,,332019662,node,"{'addr:city': 'General Santos', 'addr:country': 'PH', 'addr:postcode': '9500', 'ele': '578', 'gns:dsg': 'PK', 'gns:uni': '-3365087', 'is_in:city': 'General Santos City', 'name': 'Nopol Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (125.1407393 6.2324153),56.0,,keep_unique,1727,190.9,nopol hill | south cotabato | region xii,,578,OpenStreetMap,,False,578.0,578.0,already_filled_or_original,kept existing elevation,0,3,0,0,30
norona hill_6.3424_124.9504,Norona Hill,Norona Hill,norona hill,[],340.0,original_elev,,missing,,missing,small,small,correct,340.0,,,"6.3423854, 124.950428",6.3423854,124.950428,OpenStreetMap,South Cotabato,1206300000.0,Region XII,Region XII (SOCCSKSARGEN),1200000000.0,Mindanao,South Cotabato,SOCCSKSARGEN (Region XII),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-soccsksargenregionxii.0.01.json,,,332020818,node,"{'ele': '340', 'name': 'Norona Hill', 'natural': 'peak', 'source:name': 'GNS'}",POINT (124.950428 6.3423854),56.0,,keep_unique,1728,140.4,norona hill | south cotabato | region xii,,340,OpenStreetMap,,False,340.0,340.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
north bay hill_7.9167_117.0667,North Bay Hill,North Bay Hill,north bay hill,[],478.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"7.916667, 117.066667",7.916667,117.066667,OpenStreetMap,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332019324,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3365107', 'is_in:state': 'Palawan', 'name': 'North Bay Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (117.066667 7.916667),26.0,,keep_unique,1729,140.0,north bay hill | palawan | mimaropa,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
north hill_11.3961_119.4792,North Hill,North Hill,north hill,[],282.0,original_elev,,missing,,missing,small,small,correct,282.0,,,"11.396111, 119.479167",11.396111,119.479167,OpenStreetMap,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332019377,node,"{'ele': '282', 'gns:dsg': 'HLL', 'gns:uni': '-3365134', 'is_in:state': 'Palawan', 'name': 'North Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (119.479167 11.396111),26.0,,keep_unique,1730,140.4,north hill | palawan | mimaropa,,282,OpenStreetMap,,False,282.0,282.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
north kodiapi_13.4012_122.5563,Mount North Kodiapi,Mount North Kodiapi,north kodiapi,[],420.0,original_elev,,missing,,missing,small,small,correct,420.0,,,"13.401228, 122.5563241",13.401228,122.5563241,OpenStreetMap,Quezon,405600000.0,Region IV-A,Region IV-A  (CALABARZON),400000000.0,Luzon,Quezon,CALABARZON (Region IV-A),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-calabarzonregioniva.0.01.json,,,5840670346,node,"{'ele': '420', 'name': 'Mount North Kodiapi', 'natural': 'peak'}",POINT (122.5563241 13.401228),52.0,,keep_unique,1731,140.4,mount north kodiapi | quezon | region iv-a,,420,OpenStreetMap,,False,420.0,420.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
north peak_15.2052_120.7427,North Peak,North Peak,north peak,[],1020.0,original_elev,422.0,existing_row_value,True,existing_row_value,medium,medium,correct,1020.0,,,"15.2051885, 120.7427214",15.2051885,120.7427214,OpenStreetMap,Pampanga,305400000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Pampanga,Central Luzon (Region III),,,,,,,,,,,,,,,,North Peak,8.2942,123.6281,2183.0,True,830.1051651122234,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,North Peak,2183.0,422.0,8°17′35″N 123°37′46″E,True,['Misamis Occidental'],['Region X'],Mindanao,[],large,misamis_occidental.geojson,matched_repo_geojson,1163.0,needs_review,422.0,repo_geojson,True,repo_geojson,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332019471,node,"{'alt_name': 'Arayat North Peak', 'ele': '1020', 'name': 'North Peak', 'natural': 'peak'}",POINT (120.7427214 15.2051885),79.0,,keep_unique,1732,225.5,north peak | pampanga | region iii,,1020,OpenStreetMap,,False,1020.0,1020.0,already_filled_or_original,kept existing elevation,0,1,0,1,13
north peak bulagao_17.65_120.5,Mount North Peak Mount Bulagao,North Peak Mount Bulagao,north peak bulagao,['North Peak Mount Bulagao'],,still_missing,,missing,,missing,unknown,unknown,correct,,,,"17.65, 120.5",17.65,120.5,OpenStreetMap,Ilocos Sur,102900000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Ilocos Sur,Ilocos Region (Region I),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,,332021496,node,"{'gns:dsg': 'MT', 'gns:uni': '-3365153', 'is_in:state': 'Abra', 'name': 'North Peak Mount Bulagao', 'natural': 'peak', 'source': 'GNS'}",POINT (120.5 17.65),1.0,,keep_unique,1733,39.9,mount north peak mount bulagao | ilocos sur | region i,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
north sapa_16.05_119.8167,Mount North Sapa,North Sapa,north sapa,['North Sapa'],142.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"16.05, 119.816667",16.05,119.816667,OpenStreetMap,Pangasinan,105500000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Pangasinan,Ilocos Region (Region I),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,,332020967,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3365163', 'is_in:state': 'Pangasinan', 'name': 'North Sapa', 'natural': 'peak', 'source': 'GNS'}",POINT (119.816667 16.05),3.0,,keep_unique,1734,140.0,mount north sapa | pangasinan | region i,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
north star hill_11.015_119.2967,North Star Hill,North Star Hill,north star hill,[],1910.0,peakvisor_missing_elev_enrichment,,missing,,missing,large,large,correct,,,,"11.0150031, 119.296717",11.0150031,119.296717,OpenStreetMap,Unassigned,,Unassigned,Unassigned,,Unassigned,,,Coordinate exists but did not match province boundary,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,,,,332020728,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3365167', 'is_in:state': 'Palawan', 'name': 'North Star Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (119.296717 11.0150031),,,keep_unique,1735,139.5,north star hill | unassigned | unassigned,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
north summit_13.4224_123.6025,Mount North Summit,North Summit,north summit,['North Summit'],1513.0,peakvisor_missing_elev_enrichment,,missing,,missing,large,large,correct,,,,"13.422436, 123.6024977",13.422436,123.6024977,OpenStreetMap,Albay,500500000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Albay,Bicol Region (Region V),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,,332021119,node,"{'gns:dsg': 'PK', 'gns:ufi': '-2442086', 'gns:uni': '-3365169', 'is_in:state': 'Albay', 'name': 'North Summit', 'natural': 'peak', 'source': 'GNS'}",POINT (123.6024977 13.422436),43.0,,keep_unique,1736,140.0,mount north summit | albay | region v,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
north tetas de santa_17.5379_120.4653,Mount North Tetas de Santa,North Tetas de Santa,north tetas de santa,['North Tetas de Santa'],539.0,peakvisor_missing_elev_enrichment,,missing,,missing,medium,medium,correct,,,,"17.537921, 120.4653101",17.537921,120.4653101,OpenStreetMap,Ilocos Sur,102900000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Ilocos Sur,Ilocos Region (Region I),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,,332021196,node,"{'gns:dsg': 'MT', 'gns:uni': '-3365173', 'is_in:state': 'Ilocos Sur', 'name': 'North Tetas de Santa', 'natural': 'peak', 'source': 'GNS'}",POINT (120.4653101 17.537921),1.0,,keep_unique,1737,140.0,mount north tetas de santa | ilocos sur | region i,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
north tuluran peak_11.0018_119.2833,North Tuluran Peak,North Tuluran Peak,north tuluran peak,[],279.0,original_elev,,missing,,missing,small,small,correct,279.0,,,"11.0018327, 119.2832802",11.0018327,119.2832802,OpenStreetMap,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,North Tuluran Peak,11.00472,119.28917,278.0,True,0.7185852477146786,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332020968,node,"{'ele': '279', 'gns:dsg': 'MT', 'gns:uni': '-3365175', 'is_in:state': 'Palawan', 'name': 'North Tuluran Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.2832802 11.0018327),26.0,,keep_unique,1738,190.9,north tuluran peak | palawan | mimaropa,,279,OpenStreetMap,,False,279.0,279.0,already_filled_or_original,kept existing elevation,0,3,0,0,30
northeast bay peak_10.9667_119.3667,Northeast Bay Peak,Northeast Bay Peak,northeast bay peak,[],374.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"10.966667, 119.366667",10.966667,119.366667,OpenStreetMap,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332020789,node,"{'gns:dsg': 'MT', 'gns:uni': '-3365122', 'is_in:state': 'Palawan', 'name': 'Northeast Bay Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.366667 10.966667),26.0,,keep_unique,1739,140.0,northeast bay peak | palawan | mimaropa,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
northwest_12.5833_122.0167,Mount Northwest,Mount Northwest,northwest,[],200.0,original_elev,,missing,,missing,small,small,correct,200.0,,,"12.583333, 122.016667",12.583333,122.016667,OpenStreetMap,Romblon,1705900000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Romblon,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,Mount Northwest,12.5909,122.0153,200.0,True,0.8543898095764294,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332019012,node,"{'gns:dsg': 'MT', 'gns:uni': '-3365181', 'is_in:state': 'Romblon', 'name': 'Mount Northwest', 'natural': 'peak', 'source': 'GNS'}",POINT (122.016667 12.583333),27.0,,keep_unique,1740,190.8,mount northwest | romblon | mimaropa,,,OpenStreetMap,,False,200.0,200.0,already_filled_or_original,kept existing elevation,0,3,0,0,30
