mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,coord,lat,lon,coord_source,lat_quickmap,lon_quickmap,peakvisor_lat,peakvisor_lon,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,is_volc,has_volcano_info,volcano_sentence,has_trail_info,trail_sentence,peakvisor_location_text,peakvisor_about_text,source,source_file,data_quality_notes,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,priority_group,detail_scrape_status,url_source,detail_url,detail_url_peakvisor,osm_id,osm_type,osm_tags,geometry,index_right,peak_key,elev_raw,source.1,name_quickmap,elev_quickmap,peakvisor_name,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,prom_final_m,is_volc_final,prom_final_source,is_volc_final_source,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score,dedup_original_index,dedup_row_score,dedup_group_id,dedup_action
pico de loro_18.5139_120.8868,Mount Pico de Loro,Mount Pico de Loro,pico de loro,[],1350.0,original_elev,medium,medium,correct,1350.0,,1300.0,925.0,m_from_title,m_from_about,-50.0,minor_difference,Mount Pico de Loro,688.0,500.0,14°12′51″N 120°38′46″E,,['Cavite' 'Batangas'],['Region IV-A'],Luzon,[],medium,batangas.geojson,matched_repo_geojson,-662.0,needs_review,500.0,repo_geojson,,missing,"18.5139062, 120.8868109",18.5139062,120.8868109,OpenStreetMap,14.2154,120.6512,18.51128,120.884571,Ilocos Norte,102800000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Ilocos Norte,Ilocos Region (Region I),,,False,,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 925 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,Philippines Ilocos Norte Pagudpud,Pico de Loro (1 300m/4 265ft a.s.l.) is a mountain in Philippines . The prominence is 925m/3 035ft.,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,True,478.6322441186743,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,medium,scraped_with_keywords,slug_guess,,https://peakvisor.com/peak/mount-pico-de-loro.html,332021741,node,"{'ele': '1350', 'gns:dsg': 'MT', 'gns:uni': '-3369585', 'is_in:state': 'Ilocos Norte', 'name': 'Mount Pico de Loro', 'natural': 'peak', 'source': 'GNS'}",POINT (120.8868109 18.5139062),0.0,mount pico de loro | ilocos norte | region i,1350,OpenStreetMap,Mount Pico de Loro,688.0,,,False,1350.0,1350.0,already_filled_or_original,kept existing elevation,500.0,,existing_row_value,missing,0,1,2,1,23,1899,206.9,dedup_00044,drop_duplicate
pico de loro_18.5139_120.8868,Mount Pico de Loro,Mount Pico de Loro,pico de loro,[],1350.0,original_elev,medium,medium,correct,1350.0,,1300.0,925.0,m_from_title,m_from_about,-50.0,minor_difference,Mount Pico de Loro,688.0,500.0,14°12′51″N 120°38′46″E,,['Cavite' 'Batangas'],['Region IV-A'],Luzon,[],medium,cavite.geojson,matched_repo_geojson,-662.0,needs_review,500.0,repo_geojson,,missing,"18.5139062, 120.8868109",18.5139062,120.8868109,OpenStreetMap,14.2154,120.6512,18.51128,120.884571,Ilocos Norte,102800000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Ilocos Norte,Ilocos Region (Region I),,,False,,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 925 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,Philippines Ilocos Norte Pagudpud,Pico de Loro (1 300m/4 265ft a.s.l.) is a mountain in Philippines . The prominence is 925m/3 035ft.,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,True,478.6322441186743,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,medium,scraped_with_keywords,slug_guess,,https://peakvisor.com/peak/mount-pico-de-loro.html,332021741,node,"{'ele': '1350', 'gns:dsg': 'MT', 'gns:uni': '-3369585', 'is_in:state': 'Ilocos Norte', 'name': 'Mount Pico de Loro', 'natural': 'peak', 'source': 'GNS'}",POINT (120.8868109 18.5139062),0.0,mount pico de loro | ilocos norte | region i,1350,OpenStreetMap,Mount Pico de Loro,688.0,,,False,1350.0,1350.0,already_filled_or_original,kept existing elevation,500.0,,existing_row_value,missing,0,1,2,1,23,1900,206.9,dedup_00044,drop_duplicate
pico de loro_18.5139_120.8868,Mount Pico de Loro,Mount Pico de Loro,pico de loro,[],1350.0,original_elev,medium,medium,correct,1350.0,,1300.0,925.0,m_from_title,m_from_about,-50.0,minor_difference,Mount Pico de Loro,1350.0,975.0,18°30′58″N 120°53′15″E,,['Ilocos Norte'],['Region I'],Luzon,[],medium,ilocos_norte.geojson,matched_repo_geojson,0.0,close_match,975.0,repo_geojson,,missing,"18.5139062, 120.8868109",18.5139062,120.8868109,OpenStreetMap,14.2154,120.6512,18.51128,120.884571,Ilocos Norte,102800000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Ilocos Norte,Ilocos Region (Region I),,,False,,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 925 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,Philippines Ilocos Norte Pagudpud,Pico de Loro (1 300m/4 265ft a.s.l.) is a mountain in Philippines . The prominence is 925m/3 035ft.,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,True,478.6322441186743,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,medium,scraped_with_keywords,slug_guess,,https://peakvisor.com/peak/mount-pico-de-loro.html,332021741,node,"{'ele': '1350', 'gns:dsg': 'MT', 'gns:uni': '-3369585', 'is_in:state': 'Ilocos Norte', 'name': 'Mount Pico de Loro', 'natural': 'peak', 'source': 'GNS'}",POINT (120.8868109 18.5139062),0.0,mount pico de loro | ilocos norte | region i,1350,OpenStreetMap,Mount Pico de Loro,688.0,,,False,1350.0,1350.0,already_filled_or_original,kept existing elevation,975.0,,existing_row_value,missing,0,1,2,3,29,1901,206.9,dedup_00044,drop_duplicate
pico de loro_14.2141_120.6463,Mount Pico de Loro,Mount Pico de Loro,pico de loro,[],688.0,original_elev,medium,medium,correct,688.0,,,,,,,,Mount Pico de Loro,688.0,500.0,14°12′51″N 120°38′46″E,,['Cavite' 'Batangas'],['Region IV-A'],Luzon,[],medium,batangas.geojson,matched_repo_geojson,0.0,close_match,500.0,repo_geojson,,missing,"14.2140951, 120.6463093",14.2140951,120.6463093,OpenStreetMap,14.2154,120.6512,,,Cavite,402100000.0,Region IV-A,Region IV-A  (CALABARZON),400000000.0,Luzon,Cavite,CALABARZON (Region IV-A),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-calabarzonregioniva.0.01.json,,True,0.5467743119296571,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,1295109091,node,"{'ele': '688', 'ele:srtm': '630.7', 'name': 'Mount Pico de Loro', 'natural': 'peak', 'not:alt_name': 'Mount Palay-Palay', 'wikidata': 'Q19862620', 'wikimedia_commons': 'Category:Mount Pico De Loro', 'wikipedia': 'en:Mount Pico de Loro'}",POINT (120.6463093 14.2140951),50.0,mount pico de loro | cavite | region iv-a,688,OpenStreetMap,Mount Pico de Loro,688.0,,,False,688.0,688.0,already_filled_or_original,kept existing elevation,500.0,,existing_row_value,missing,0,3,0,3,39,1905,240.2,dedup_00045,drop_duplicate
pico de loro_14.2141_120.6463,Mount Pico de Loro,Mount Pico de Loro,pico de loro,[],688.0,original_elev,medium,medium,correct,688.0,,,,,,,,Mount Pico de Loro,1350.0,975.0,18°30′58″N 120°53′15″E,,['Ilocos Norte'],['Region I'],Luzon,[],medium,ilocos_norte.geojson,matched_repo_geojson,662.0,needs_review,975.0,repo_geojson,,missing,"14.2140951, 120.6463093",14.2140951,120.6463093,OpenStreetMap,14.2154,120.6512,,,Cavite,402100000.0,Region IV-A,Region IV-A  (CALABARZON),400000000.0,Luzon,Cavite,CALABARZON (Region IV-A),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-calabarzonregioniva.0.01.json,,True,0.5467743119296571,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,1295109091,node,"{'ele': '688', 'ele:srtm': '630.7', 'name': 'Mount Pico de Loro', 'natural': 'peak', 'not:alt_name': 'Mount Palay-Palay', 'wikidata': 'Q19862620', 'wikimedia_commons': 'Category:Mount Pico De Loro', 'wikipedia': 'en:Mount Pico de Loro'}",POINT (120.6463093 14.2140951),50.0,mount pico de loro | cavite | region iv-a,688,OpenStreetMap,Mount Pico de Loro,688.0,,,False,688.0,688.0,already_filled_or_original,kept existing elevation,975.0,,existing_row_value,missing,0,3,0,1,33,1907,240.2,dedup_00045,drop_duplicate
pico de loro_14.2141_120.6463,Mount Pico de Loro,Mount Pico de Loro,pico de loro,[],688.0,original_elev,medium,medium,correct,688.0,,,,,,,,Mount Pico de Loro,688.0,500.0,14°12′51″N 120°38′46″E,,['Cavite' 'Batangas'],['Region IV-A'],Luzon,[],medium,batangas.geojson,matched_repo_geojson,0.0,close_match,500.0,repo_geojson,,missing,"14.2140951, 120.6463093",14.2140951,120.6463093,OpenStreetMap,18.51391,120.88681,,,Cavite,402100000.0,Region IV-A,Region IV-A  (CALABARZON),400000000.0,Luzon,Cavite,CALABARZON (Region IV-A),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-calabarzonregioniva.0.01.json,,True,478.80522630113126,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,1295109091,node,"{'ele': '688', 'ele:srtm': '630.7', 'name': 'Mount Pico de Loro', 'natural': 'peak', 'not:alt_name': 'Mount Palay-Palay', 'wikidata': 'Q19862620', 'wikimedia_commons': 'Category:Mount Pico De Loro', 'wikipedia': 'en:Mount Pico de Loro'}",POINT (120.6463093 14.2140951),50.0,mount pico de loro | cavite | region iv-a,688,OpenStreetMap,Pico de Loro,1350.0,,,False,688.0,688.0,already_filled_or_original,kept existing elevation,500.0,,existing_row_value,missing,0,1,0,3,19,1902,195.2,dedup_00045,drop_duplicate
pico de loro_14.2141_120.6463,Mount Pico de Loro,Mount Pico de Loro,pico de loro,[],688.0,original_elev,medium,medium,correct,688.0,,,,,,,,Mount Pico de Loro,688.0,500.0,14°12′51″N 120°38′46″E,,['Cavite' 'Batangas'],['Region IV-A'],Luzon,[],medium,cavite.geojson,matched_repo_geojson,0.0,close_match,500.0,repo_geojson,,missing,"14.2140951, 120.6463093",14.2140951,120.6463093,OpenStreetMap,18.51391,120.88681,,,Cavite,402100000.0,Region IV-A,Region IV-A  (CALABARZON),400000000.0,Luzon,Cavite,CALABARZON (Region IV-A),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-calabarzonregioniva.0.01.json,,True,478.80522630113126,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,1295109091,node,"{'ele': '688', 'ele:srtm': '630.7', 'name': 'Mount Pico de Loro', 'natural': 'peak', 'not:alt_name': 'Mount Palay-Palay', 'wikidata': 'Q19862620', 'wikimedia_commons': 'Category:Mount Pico De Loro', 'wikipedia': 'en:Mount Pico de Loro'}",POINT (120.6463093 14.2140951),50.0,mount pico de loro | cavite | region iv-a,688,OpenStreetMap,Pico de Loro,1350.0,,,False,688.0,688.0,already_filled_or_original,kept existing elevation,500.0,,existing_row_value,missing,0,1,0,3,19,1903,195.2,dedup_00045,drop_duplicate
pico de loro_14.2141_120.6463,Mount Pico de Loro,Mount Pico de Loro,pico de loro,[],688.0,original_elev,medium,medium,correct,688.0,,,,,,,,Mount Pico de Loro,1350.0,975.0,18°30′58″N 120°53′15″E,,['Ilocos Norte'],['Region I'],Luzon,[],medium,ilocos_norte.geojson,matched_repo_geojson,662.0,needs_review,975.0,repo_geojson,,missing,"14.2140951, 120.6463093",14.2140951,120.6463093,OpenStreetMap,18.51391,120.88681,,,Cavite,402100000.0,Region IV-A,Region IV-A  (CALABARZON),400000000.0,Luzon,Cavite,CALABARZON (Region IV-A),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-calabarzonregioniva.0.01.json,,True,478.80522630113126,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,1295109091,node,"{'ele': '688', 'ele:srtm': '630.7', 'name': 'Mount Pico de Loro', 'natural': 'peak', 'not:alt_name': 'Mount Palay-Palay', 'wikidata': 'Q19862620', 'wikimedia_commons': 'Category:Mount Pico De Loro', 'wikipedia': 'en:Mount Pico de Loro'}",POINT (120.6463093 14.2140951),50.0,mount pico de loro | cavite | region iv-a,688,OpenStreetMap,Pico de Loro,1350.0,,,False,688.0,688.0,already_filled_or_original,kept existing elevation,975.0,,existing_row_value,missing,0,1,0,1,13,1904,195.2,dedup_00045,drop_duplicate
piglagahan_8.8539_125.2278,Mount Piglagahan,Mount Piglagahan,piglagahan,[],809.0,original_elev,medium,medium,correct,809.0,,,,,,,,Mount Piglagahan,809.0,489.0,8°51′16″N 125°13′42″E,,['Agusan del Norte' 'Misamis Oriental'],['Region X' 'Region XIII'],Mindanao,[],medium,misamis_oriental.geojson,matched_repo_geojson,0.0,close_match,489.0,repo_geojson,,missing,"8.853889, 125.227778",8.853889,125.227778,OpenStreetMap,8.85389,125.22778,,,Misamis Oriental,1004300000.0,Region X,Region X  (Northern Mindanao),1000000000.0,Mindanao,Misamis Oriental,Northern Mindanao (Region X),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-northernmindanaoregionx.0.01.json,,True,0.0002462720465636,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,332021635,node,"{'ele': '809', 'gns:dsg': 'MT', 'gns:uni': '-3369646', 'name': 'Mount Piglagahan', 'natural': 'peak', 'source': 'GNS'}",POINT (125.227778 8.853889),38.0,mount piglagahan | misamis oriental | region x,809,OpenStreetMap,Mount Piglagahan,809.0,,,False,809.0,809.0,already_filled_or_original,kept existing elevation,489.0,,existing_row_value,missing,0,3,0,3,39,1913,240.2,dedup_00046,drop_duplicate
pina_11.2241_124.6221,Mount Pina,Mount Pina,pina,[],728.0,original_elev,medium,medium,correct,728.0,,,,,,,,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,"11.224145, 124.6220807",11.224145,124.6220807,OpenStreetMap,12.4355,121.378,,,Leyte,803700000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Leyte,Eastern Visayas (Region VIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,True,377.8763690212017,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021745,node,"{'ele': '728', 'gns:dsg': 'MT', 'gns:uni': '-3369840', 'is_in:state': 'Leyte', 'name': 'Mount Pina', 'natural': 'peak', 'source': 'GNS'}",POINT (124.6220807 11.224145),71.0,mount pina | leyte | region viii,728,OpenStreetMap,Mount Pina,630.0,,,False,728.0,728.0,already_filled_or_original,kept existing elevation,,,missing,missing,0,1,0,0,10,1920,145.9,dedup_00047,drop_duplicate
pulag_16.5977_120.8988,Mount Pulag,Mount Pulag,pulag,[],2928.0,original_elev,large,large,correct,2928.0,,2928.0,2928.0,m_from_title,m_from_text,0.0,close_match,Mount Pulag,2928.0,2928.0,16°35′53″N 120°53′55″E,0.0,['Ifugao' 'Benguet' 'Nueva Vizcaya'],['CAR' 'Region II'],Luzon,[],large,ifugao.geojson,matched_repo_geojson,0.0,close_match,2928.0,repo_geojson,0.0,repo_geojson,"16.5977263, 120.8987919",16.5977263,120.8987919,OpenStreetMap,,,16.598142,120.898741,Benguet,1401100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Benguet,Cordillera Administrative Region (CAR),,,True,"It is second-most prominent mountain in the Philippines, it is a dormant volcano.",True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 2 928 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,Philippines Ifugao Benguet Nueva Vizcaya,"Mount Pulag (Filipino: Bundok Pulag; Ilocano: Bantay Pulag) is Luzon's highest peak at 2,928 metres (9,606 ft) above sea level, third-highest mountain in the Philippines, and the 26th-highest peak of an island on Earth. It is second-most prominent mountain in the Philippines, it is a dormant volcano. Located on the triple border of the provinces of Benguet, Ifugao, and Nueva Vizcaya, the borders meet at the mountain's peak. Mount Pulag is third highest next to Mount Apo and Mount Dulang-dulang. Mount Pulag is famous for its ""sea of clouds"" and its exceptional view of the Milky Way Galaxy at dawn, which has attracted many tourists who wish to see the ""other-worldly"" scenery. The entire mountain is believed to be the home to the tinmongao spirits and is the sacred resting ground of the souls of the Ibaloi people and other ethnic peoples in the area. There's a hiking trail (T1) called Pulag Camp 3 - Pulag Summit leading to the summit. Mount Pulag is one of the 1 peaks along the Ambangeg Trail to Pulag.",OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,large,scraped_with_keywords,country_index,,https://peakvisor.com/peak/mount-pulag.html,332020032,node,"{'ele': '2928', 'gns:dsg': 'MT', 'gns:uni': '-3371318', 'is_in:state': 'Ifugao; Benguet', 'name': 'Mount Pulag', 'natural': 'peak', 'note': 'GPS Trace by Ervin Malicdem using Garmin GPSMAP 62s', 'prominence': '2928', 'source': 'Schadow1 Expeditions', 'source:prominence': 'Highest peak of Luzon Island', 'wikidata': 'Q948670', 'wikimedia_commons': 'Category:Mount Pulag', 'wikipedia': 'en:Mount Pulag'}",POINT (120.8987919 16.5977263),9.0,mount pulag | benguet | car,2928,OpenStreetMap,,,Mount Pulag,,False,2928.0,2928.0,already_filled_or_original,kept existing elevation,2928.0,True,existing_row_value,existing_row_value,0,0,3,3,24,1975,231.9,dedup_00048,drop_duplicate
pulag_16.5977_120.8988,Mount Pulag,Mount Pulag,pulag,[],2928.0,original_elev,large,large,correct,2928.0,,2928.0,2928.0,m_from_title,m_from_text,0.0,close_match,Mount Pulag,2928.0,2928.0,16°35′53″N 120°53′55″E,0.0,['Ifugao' 'Benguet' 'Nueva Vizcaya'],['CAR' 'Region II'],Luzon,[],large,benguet.geojson,matched_repo_geojson,0.0,close_match,2928.0,repo_geojson,0.0,repo_geojson,"16.5977263, 120.8987919",16.5977263,120.8987919,OpenStreetMap,,,16.598142,120.898741,Benguet,1401100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Benguet,Cordillera Administrative Region (CAR),,,True,"It is second-most prominent mountain in the Philippines, it is a dormant volcano.",True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 2 928 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,Philippines Ifugao Benguet Nueva Vizcaya,"Mount Pulag (Filipino: Bundok Pulag; Ilocano: Bantay Pulag) is Luzon's highest peak at 2,928 metres (9,606 ft) above sea level, third-highest mountain in the Philippines, and the 26th-highest peak of an island on Earth. It is second-most prominent mountain in the Philippines, it is a dormant volcano. Located on the triple border of the provinces of Benguet, Ifugao, and Nueva Vizcaya, the borders meet at the mountain's peak. Mount Pulag is third highest next to Mount Apo and Mount Dulang-dulang. Mount Pulag is famous for its ""sea of clouds"" and its exceptional view of the Milky Way Galaxy at dawn, which has attracted many tourists who wish to see the ""other-worldly"" scenery. The entire mountain is believed to be the home to the tinmongao spirits and is the sacred resting ground of the souls of the Ibaloi people and other ethnic peoples in the area. There's a hiking trail (T1) called Pulag Camp 3 - Pulag Summit leading to the summit. Mount Pulag is one of the 1 peaks along the Ambangeg Trail to Pulag.",OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,large,scraped_with_keywords,country_index,,https://peakvisor.com/peak/mount-pulag.html,332020032,node,"{'ele': '2928', 'gns:dsg': 'MT', 'gns:uni': '-3371318', 'is_in:state': 'Ifugao; Benguet', 'name': 'Mount Pulag', 'natural': 'peak', 'note': 'GPS Trace by Ervin Malicdem using Garmin GPSMAP 62s', 'prominence': '2928', 'source': 'Schadow1 Expeditions', 'source:prominence': 'Highest peak of Luzon Island', 'wikidata': 'Q948670', 'wikimedia_commons': 'Category:Mount Pulag', 'wikipedia': 'en:Mount Pulag'}",POINT (120.8987919 16.5977263),9.0,mount pulag | benguet | car,2928,OpenStreetMap,,,Mount Pulag,,False,2928.0,2928.0,already_filled_or_original,kept existing elevation,2928.0,True,existing_row_value,existing_row_value,0,0,3,3,24,1976,231.9,dedup_00048,drop_duplicate
